#編號	裝備武器類型	氣血	內力	暴擊	反擊	閃避	移動格數	武學應對	武器	防具	飾品	道具	套路	內功	天賦	語音編號	價值（招募、販賣）	可否捕捉	加入機率	走私成功率	走私生存率	守望鄉里的威望值
#CharID	WeaponType	vHp	vSp	vCtirical	vFightBack	vDodge	vMoveStep	vMartialDef	Weapon	Armor	Necklace	Item	RoutineID	NeigongID	Talent	Voice	Price	Captive	Join	Success	Survive	honor
100029	5	5683 	4262 	23	24	13	3	41,41,51,61,71,31,41,31	0	0	0	0	(140032,10)*(140033,10)*(140034,10)	(60028,10)	326	100029_1,100029_2	0	1	40	0	0	5
100030	7	5683 	4262 	27	18	15	3	61,41,31,51,31,31,81,41	0	0	0	0	(140035,10)*(140036,10)	(60028,10)	336	100030_1,100030_2,100030_3	0	1	40	0	0	5
100031	7	5707 	4280 	18	27	15	3	71,71,41,51,31,31,31,51	0	0	0	0	(140037,10)*(140038,10)	(60028,10)	352,401	100031_1	0	1	40	0	0	5
878215	4	3446 	2585 	16	9	11	3	27,27,27,37,37,27,27,27	0	0	0	0	(871073,10)	(70052,10)	352	100102_1	0	1	40	0	0	5
878216	8	3446 	2585 	15	10	11	3	27,27,27,27,37,27,27,37	0	0	0	0	(871074,10)	(70052,10)	352	100103_1	0	1	40	0	0	5
878214	4	3437 	2578 	15	9	12	3	29,29,19,39,39,19,19,39	0	0	0	0	(871070,10)*(871071,10)*(871072,10)	(60038,10)	352	100101_1	0	1	40	0	0	5
878213	8	5880 	4410 	24	17	19	3	55,55,45,65,65,45,45,75	0	0	0	0	(871067,10)*(871068,10)*(871069,10)	(60038,10)	347,351	100100_1,100100_2,100100_3	0	1	40	0	0	5
878212	4	5880 	4410 	20	23	17	3	55,55,45,75,75,45,45,55	0	0	0	0	(871064,10)*(871065,10)*(871066,10)	(70017,10)	311,331,351	100099_1,100099_2,100099_3,100099_4	0	1	40	0	0	5
100140	7	3446 	2585 	17	12	7	3	17,37,17,47,17,17,37,47	0	0	0	0	(140057,10)*(140058,10)	(70082,10)	352	100140_1	0	1	40	0	0	5
100139	4	5894 	4421 	25	20	15	3	57,57,57,57,57,57,57,57	0	0	0	0	(120026,10)*(100029,10)*(100038,10)	(70019,10)	310,351	0	0	1	40	0	0	5
878135	4	5918 	4439 	12	29	19	3	62,62,62,72,72,52,42,42	0	0	0	0	(100044,10)*(100029,10)*(100038,10)	(70019,10)	310,351	200046_1,200046_2	0	1	40	0	0	5
878177	1	3470 	2603 	12	14	10	3	42,32,32,32,42,12,32,22	0	0	0	0	(871099,10)*(100086,10)	(70055,10)	352	100121_1	0	1	40	0	0	5
878176	1	3470 	2603 	12	14	10	3	42,32,32,32,42,12,32,22	0	0	0	0	(100085,10)*(100086,10)	(70055,10)	352	100121_1	0	1	40	0	0	5
610177	1	5875 	4406 	20	20	20	3	56,56,56,56,56,56,56,56	0	0	0	0	(100085,10)*(100086,10)	(60019,10)	401	100121_1	0	1	40	0	0	5
600091	1	5875 	4406 	20	20	20	3	56,56,56,56,56,56,56,56	0	0	0	0	(100085,10)*(100086,10)	(60019,10)	401	100121_1	0	1	40	0	0	5
500085	1	5868 	4401 	24	24	12	3	95,50,50,50,50,50,50,50	0	0	0	0	(130006,10)	(70080,10)	332	0	0	1	40	0	0	5
878175	1	5784 	4338 	21	23	16	3	65,45,45,55,65,35,55,45	0	0	0	0	(871099,10)*(100096,10)*(100086,10)	(60019,10)	302,307,351	100120_1,100120_2,100120_3	0	1	40	0	0	5
878174	1	5832 	4374 	17	23	20	4	50,50,60,70,50,50,50,50	0	0	0	0	(140155,10)*(140156,10)	(60016,10)	346,351	100119_1,100119_2	0	1	40	0	0	5
878173	1	5808 	4356 	23	20	17	3	70,40,40,60,70,30,60,50	0	0	0	0	(100096,10)*(100087,10)*(140189,10)	(60019,10)	310,302,351	100118_1	0	1	40	0	0	5
878247	1	3475 	2606 	7	13	16	3	36,36,36,36,41,21,21,21	0	0	0	0	(100079,10)*(100080,10)	(60016,10)	352	100042_1	0	1	40	0	0	5
600056	1	3466 	2599 	13	23	0	3	48,28,28,28,28,28,28,28	0	0	0	0	(100079,10)*(100080,10)	(70073,10)	335	0	0	1	40	0	0	5
600057	1	3466 	2599 	13	23	0	3	48,28,28,28,28,28,28,28	0	0	0	0	(100079,10)*(100080,10)	(70074,10)	335	0	0	1	40	0	0	5
600058	1	3466 	2599 	13	23	0	3	48,28,28,28,28,28,28,28	0	0	0	0	(100079,10)*(100080,10)	(70075,10)	335	0	0	1	40	0	0	5
878246	1	6074 	4555 	16	22	24	3	63,63,63,73,73,43,43,43	0	0	0	0	(100079,10)*(100080,10)*(100081,10)*(100091,10)	(70016,10)	309,351	100041_1	0	1	40	0	0	5
878245	1	6074 	4555 	16	22	24	3	63,63,63,73,73,43,43,43	0	0	0	0	(100079,10)*(100080,10)*(100081,10)	(70016,10)	346,351	100040_1,100040_2	0	1	40	0	0	5
878243	1	6064 	4548 	16	22	24	3	65,65,65,65,65,45,45,45	0	0	0	0	(100079,10)*(100080,10)*(100081,10)*(100090,10)	(70016,10)	301,351	100038_1	0	1	40	0	0	5
100049	4	3494 	2621 	14	14	8	3	27,27,27,47,27,27,27,47	0	0	0	0	(110037,10)*(100044,10)	(70091,10)	352	100049_1	0	1	40	0	0	5
100050	8	3494 	2621 	14	14	8	3	27,27,27,47,27,27,27,47	0	0	0	0	(110036,10)*(130014,10)	(70091,10)	352	100049_1	0	1	40	0	0	5
100051	2	3518 	2639 	19	12	5	3	22,52,22,52,22,22,22,52	0	0	0	0	(120053,10)*(100066,10)	(70063,10)	352	100051_1	0	1	40	0	0	5
100052	8	3518 	2639 	12	19	5	3	22,52,22,52,22,22,22,52	0	0	0	0	(120054,10)*(110036,10)	(70064,10)	352	100052_1	0	1	40	0	0	5
100053	4	3518 	2639 	13	13	10	3	22,52,22,52,22,22,22,52	0	0	0	0	(120055,10)*(100030,10)	(70065,10)	352	100052_1	0	1	40	0	0	5
878197	4	5928 	4446 	20	25	15	3	60,60,65,65,65,45,45,65	0	0	0	0	(120054,10)*(110036,10)*(870408,10)	(60040,10)	348,351	500036_1	0	1	40	0	0	5
878207	4	5938 	4453 	19	26	15	3	73,63,63,53,53,53,53,63	0	0	0	0	(120054,10)*(110036,10)*(870408,10)	(60040,10)	348,351	500036_1	0	1	40	0	0	5
878240	4	5933 	4450 	15	21	24	3	59,59,49,79,69,49,49,59	0	0	0	0	(100030,10)*(100044,10)*(100164,10)*(100033,10)	(60039,10)	302,311,351	100048_1	0	1	40	0	0	5
878239	4	5933 	4450 	15	21	24	3	59,59,49,79,69,49,49,59	0	0	0	0	(140151,10)*(140152,10)*(140153,10)	(60039,10)	323,351	100047_1,100047_2,100047_3	0	1	40	0	0	5
878238	8	5933 	4450 	15	21	24	3	59,59,49,69,69,49,49,69	0	0	0	0	(100193,10)*(100194,10)*(100195,10)	(60053,10)	348,351	100046_1	0	1	40	0	0	5
878237	8	5933 	4450 	15	21	24	3	59,59,49,69,69,49,49,69	0	0	0	0	(100193,10)*(100194,10)*(100195,10)	(70015,10)	344,351	100045_1,100045_2	0	1	40	0	0	5
878236	4	6984 	5238 	16	24	26	3	90,90,80,100,100,80,80,90	0	0	0	0	(100029,10)*(100028,10)*(100030,10)	(70015,10)	332,351	100044_1	0	1	40	0	0	5
100024	4	4291 	3218 	10	12	20	3	36,36,86,76,46,36,36,36	0	0	0	0	(140020,10)*(140021,10)	(70068,10)	352,401	100024_1	0	1	40	0	0	5
100023	7	4267 	3200 	22	10	10	3	36,66,46,36,36,36,86,36	0	0	0	0	(140018,10)*(140019,10)	(70068,10)	352,401	100023_1	0	1	40	0	0	5
100022	7	4183 	3137 	12	22	8	4	35,66,46,35,35,35,56,35	0	0	0	0	(140016,10)*(140017,10)	(70068,10)	352,401	100022_1	0	1	40	0	0	5
610174	1	4549 	3412 	20	20	6	3	120,82,31,45,31,21,11,21	0	0	0	0	(140157,10)*(140158,10)	(70087,10)	313,302	0	0	1	40	0	0	5
878187	2	4824 	3618 	16	16	16	3	50,50,40,70,70,40,40,50	0	0	0	0	(100017,10)*(100018,10)*(100019,10)*(100042,10)	(60010,10)	309,315,351	100074_1,100074_2	0	1	40	0	0	5
878235	7	3654 	2741 	9	13	16	3	42,22,52,32,12,32,22,42	0	0	0	0	(871018,10)*(871019,10)	(87007,10)	327	500083_1,500083_2	0	1	40	0	0	5
210181	3	3654 	2741 	18	12	8	3	32,32,32,32,32,32,32,32	0	0	0	0	(110011,10)*(100118,10)*(100167,10)*(100143,10)	(70032,10)	341	0	0	1	40	0	0	5
210182	3	3654 	2741 	16	12	10	3	32,32,32,32,32,32,32,32	0	0	0	0	(110011,10)*(100118,10)*(100143,10)	(70032,10)	341	0	0	1	40	0	0	5
210183	3	3654 	2741 	15	13	10	4	32,32,32,32,32,32,32,32	0	0	0	0	(110011,10)*(100118,10)*(100143,10)	(70032,10)	341	0	0	1	40	0	0	5
878233	4	3664 	2748 	18	9	11	3	35,35,25,45,35,25,35,25	0	0	0	0	(120008,10)*(120007,10)	(70035,10)	352,401	200012_1	0	1	40	0	0	5
878131	4	5338 	4003 	20	20	14	3	53,53,53,53,53,53,53,53	0	0	0	0	(110012,10)	(70032,10)	345	200006_1	0	1	40	0	0	5
878130	4	5632 	4224 	22	20	14	3	60,60,60,60,60,60,60,60	0	0	0	0	(110012,10)*(110011,10)	(70032,10)	345,344	200006_1	0	1	40	0	0	5
878129	4	5984 	4488 	24	20	14	3	70,70,70,70,70,70,70,70	0	0	0	0	(110012,10)*(110011,10)*(100167,10)	(70032,10)	345,344,341	200006_1	0	1	40	0	0	5
878046	5	6216 	4662 	26	20	14	4	65,65,75,85,75,85,75,65	0	0	0	0	(110008,10)*(110009,10)*(110010,10)	(70031,10)	353,309,351	200005_1,200005_2,200005_3	0	1	40	0	0	5
878232	4	6000 	4500 	20	17	23	4	65,65,55,75,65,55,65,55	0	0	0	0	(130002,10)*(100075,10)*(100172,10)*(100142,10)	(70035,10)	328,311,351	200011_1,200011_2	0	1	40	0	0	5
878128	0	6000 	4500 	17	21	22	3	65,65,75,75,75,45,45,55	0	0	0	0	(140190,10)*(140191,10)*(110015,10)*(100143,10)	(70037,10)	333,351	200009_1	0	1	40	0	0	5
878045	7	6000 	4500 	17	31	12	3	65,65,75,45,65,45,75,65	0	0	0	0	(110017,10)*(110018,10)*(110019,10)	(70030,10)	315,313,351	200003_1,200003_2,200003_3	0	1	40	0	0	5
100106	4	6139 	4604 	36	19	5	3	71,71,71,91,61,61,61,71	0	0	0	0	(120010,10)*(140125,10)	(60056,10)	311	100106_1	0	1	40	0	0	5
100105	4	6139 	4604 	20	20	20	3	66,66,66,86,76,66,66,66	0	0	0	0	(120007,10)*(120008,10)*(100165,10)	(70068,10)	307,312	100105_1	0	1	40	0	0	5
100104	4	6139 	4604 	26	16	18	3	61,71,71,91,61,61,61,81	0	0	0	0	(120011,10)*(120012,10)*(100174,10)	(70068,10)	341	100104_1	0	1	40	0	0	5
100063	2	6125 	4594 	15	15	30	5	69,69,69,69,69,69,69,69	0	0	0	0	(100072,10)*(100112,10)*(100115,10)	(60007,10)	309,310	0	0	1	40	0	0	5
878048	1	6682 	5011 	13	13	40	3	88,88,88,68,88,68,48,48	0	0	0	0	(140081,10)*(140114,10)*(140115,10)*(140116,10)	(70029,10)	321,315,351	200002_1,200002_2	0	1	40	0	0	5
878189	2	7560 	5670 	22	22	22	3	120,120,110,130,130,110,110,120	0	0	0	0	(140072,10)*(140073,10)*(140074,10)	(60049,10)	321,329,351	100422_1,100422_2	0	1	40	0	0	5
878365	6	3688 	2766 	13	11	14	3	20,20,40,20,40,40,50,40	0	0	0	0	(100116,10)*(100117,10)*(100118,10)	(60013,10)	352	100068_1	0	1	40	0	0	5
878364	7	3688 	2766 	11	14	13	3	20,20,40,20,40,40,50,40	0	0	0	0	(100072,10)*(120011,10)	(87034,10)	352	100069_1	0	1	40	0	0	5
878003	2	3552 	2664 	12	14	10	4	30,30,40,50,30,30,30,40	0	0	0	0	(130001,10)*(870113,10)	(90017,10)	352	200028_1,200028_2,200028_3	0	1	40	0	0	5
878004	4	3736 	2802 	14	8	16	3	35,35,45,30,25,45,30,45	0	0	0	0	(100035,10)*(140145,10)	(90017,10)	352	210163_1	0	1	40	0	0	5
878005	4	3736 	2802 	16	9	13	3	35,35,30,50,40,30,30,40	0	0	0	0	(871088,10)*(140147,10)	(90017,10)	352	210164_1	0	1	40	0	0	5
878006	7	3750 	2813 	13	19	6	4	47,47,27,37,32,32,37,37	0	0	0	0	(140146,10)*(140058,10)	(90017,10)	352	210165_1	0	1	40	0	0	5
878007	4	3770 	2827 	18	9	11	3	48,48,38,38,58,18,38,18	0	0	0	0	(120008,10)*(120007,10)	(90017,10)	352	200012_1	0	1	40	0	0	5
870075	4	3717 	2788 	18	12	8	3	29,39,39,49,29,49,29,19	0	0	0	0	(140145,10)*(100035,10)*(100037,10)	(90017,10)	330	210163_1	0	1	40	0	0	5
878281	4	6156 	4617 	18	22	20	3	75,75,55,85,75,60,65,75	0	0	0	0	(100158,10)	(60064,10)	205,206,301,302,303	879004_1,879004_2	0	1	40	0	0	5
878316	2	6596 	4947 	22	18	24	3	75,75,80,65,85,80,90,65	0	0	0	0	(870702,10)*(870703,10)*(870704,10)*(870711,10)	(87017,10)	401,309	100110_1	0	1	40	0	0	5
878315	7	6596 	4947 	18	22	24	3	75,75,80,65,85,90,80,65	0	0	0	0	(870602,10)*(870603,10)*(870604,10)*(870612,10)	(87016,10)	401,309	100109_1	0	1	40	0	0	5
878323	7	6632 	4974 	32	18	14	3	75,75,80,85,85,70,75,85	0	0	0	0	(870801,10)*(870802,10)*(870803,10)*(870804,10)*(870810,10)	(87018,10)	320	879016_1,879016_2	0	1	40	0	0	5
879011	7	6704 	5028 	20	24	20	5	75,85,65,85,95,75,95,85	0	0	0	0	(870501,10)*(870502,10)*(870503,10)	(87015,10)	338	600102_1	0	1	40	0	0	5
879057	8	6560 	4920 	25	21	18	4	85,70,80,70,65,60,80,90	0	0	0	0	(870301,10)*(870308,10)*(870309,10)*(870310,10)*(870311,10)*(870312,10)	(70042,10)	321,317	200025_1,200025_2,200025_3	0	1	40	0	0	5
879009	4	6620 	4965 	20	18	26	3	80,80,90,80,70,75,75,75	0	0	0	0	(870401,10)*(870412,10)*(870403,10)*(870404,10)	(70041,10)	327	200024_1,200024_2,200024_3	0	1	40	0	0	5
878314	2	8044 	6033 	20	28	20	3	140,160,120,130,150,130,120,135	0	0	0	0	(870115,10)*(870102,10)*(870103,10)*(870106,10)*(870107,10)	(70039,10)	310,302,332	200023_1,200023_2	0	1	40	0	0	5
878082	4	3552 	2664 	12	12	12	3	45,45,45,35,25,25,25,35	0	0	0	0	(871077,10)*(871078,10)*(871080,10)	(90018,10)	352	100130_1	0	1	40	0	0	5
100415	4	3499 	2624 	17	12	7	3	26,26,26,76,26,26,26,26	0	0	0	0	(100153,10)*(120057,10)*(120058,10)	(90018,10)	346	100415_1	0	1	40	0	0	5
878083	4	4176 	3132 	14	14	14	3	55,55,45,45,35,25,35,45	0	0	0	0	(871077,10)*(871078,10)*(871079,10)	(90018,10)	352	100130_1	0	1	40	0	0	5
878043	4	6240 	4680 	18	28	14	4	75,65,65,95,95,55,75,75	0	0	0	0	(100034,10)*(100026,10)*(140120,10)	(70037,10)	309,351	610169_1	0	1	40	0	0	5
878042	7	6240 	4680 	16	18	26	3	75,65,85,65,85,65,85,75	0	0	0	0	(110001,10)*(110002,10)*(110003,10)	(60024,10)	330,307,351	610168_1	0	1	40	0	0	5
878041	4	6336 	4752 	20	30	10	4	80,70,80,100,70,80,70,90	0	0	0	0	(140149,10)*(100032,10)*(100031,10)*(100030,10)	(70030,10)	311,351	610167_1	0	1	40	0	0	5
878040	3	6336 	4752 	20	15	25	3	75,75,95,65,65,85,85,95	0	0	0	0	(140148,10)*(100174,10)*(100177,10)*(100181,10)	(60061,10)	341,351	610166_1	0	1	40	0	0	5
990029	4	6427 	4820 	20	25	15	3	81,71,61,91,111,81,81,101	0	0	0	0	(100097,10)*(100103,10)*(100108,10)	(70018,10)	321	990029_1	0	1	40	0	0	5
878154	2	6624 	4968 	14	30	16	3	110,110,100,80,90,90,90,90	0	0	0	0	(140069,10)*(140070,10)	(70090,10)	333,351	100312_1,100312_2	0	1	40	0	0	5
878039	4	6648 	4986 	29	20	11	3	95,95,85,115,115,85,85,95	0	0	0	0	(140013,10)*(140014,10)*(140015,10)	(70003,10)	328,351	100018_1,100018_2,100018_3	0	1	40	0	0	5
878261	7	7008 	5256 	16	24	26	3	115,65,115,95,55,95,65,115	0	0	0	0	(110025,10)*(140197,10)*(140107,10)	(70066,10)	352,401	100013_1,100013_2,100013_3	0	1	40	0	0	5
878260	1	7248 	5436 	16	26	24	4	125,105,125,85,105,85,95,95	0	0	0	0	(110038,10)*(140169,10)*(140107,10)	(70066,10)	352,401	100012_1,100012_2,100012_3	0	1	40	0	0	5
100011	3	7291 	5468 	23	12	31	3	96,126,136,116,96,106,66,96	0	0	0	0	(100171,10)*(100172,10)*(100173,10)*(120007,10)	(60008,10)	307,330	100011_1,100011_2,100011_3,100011_4	0	1	40	0	0	5
100010	4	7267 	5450 	32	20	14	3	116,106,96,126,106,66,76,136	0	0	0	0	(120004,10)*(120005,10)*(120006,10)	(70021,10)	309,345	100010_1,100010_2,100010_3	0	1	40	0	0	5
878259	4	7260 	5445 	16	20	30	3	140,80,140,100,70,100,75,120	0	0	0	0	(140010,10)*(140011,10)*(140012,10)	(70079,10)	311,351	100009_1,100009_2	0	1	40	0	0	5
878258	0	7296 	5472 	14	20	32	3	130,80,130,110,70,110,80,130	0	0	0	0	(140007,10)*(140008,10)*(140009,10)	(60024,10)	304,352,351	100008_1,100008_2,100008_3	0	1	40	0	0	5
878257	0	7296 	5472 	14	20	32	3	130,80,130,110,70,110,80,130	0	0	0	0	(140004,10)*(140005,10)*(140006,10)	(70068,10)	312,352,351	100007_1,100007_2,100007_3,100007_4	0	1	40	0	0	5
878456	2	7020 	5265 	14	20	32	3	95,95,95,90,80,80,80,110	0	0	0	0	(140001,10)*(140002,10)*(140003,10)	(60041,10)	310,315,351	100006_1,100006_2,100006_3	0	1	40	0	0	5
878254	4	9392 	7044 	20	28	28	3	170,170,170,190,190,160,170,160	0	0	0	0	(120001,10)*(120002,10)*(120003,10)	(70020,10)	317,351	100004_1,100004_2,100004_3	0	1	40	0	0	5
878253	4	9320 	6990 	20	28	28	3	170,170,150,190,190,150,160,170	0	0	0	0	(110015,10)*(110024,10)*(110011,10)	(70028,10)	352,401	100001_2	0	1	40	0	0	5
200045	1	6435 	4826 	26	26	6	3	111,111,101,101,91,71,91,71	0	0	0	0	(120021,10)*(120022,10)	(60063,10)	325	200045_1,200045_2,200045_3	0	1	40	0	0	5
200041	1	6315 	4736 	20	22	16	3	96,96,86,106,86,66,66,96	0	0	0	0	(140075,10)*(120024,10)	(60032,10)	352,401	200041_1	0	1	40	0	0	5
310001	2	4176 	2784 	12	12	11	3	55,45,55,35,35,55,55,45	0	0	0	0	(870901,10)*(870903,10)	(70049,10)	352	100144_1	0	1	40	0	0	5
310002	1	4563 	3042 	9	10	20	3	50,60,60,35,40,50,50,45	0	0	0	0	(871005,10)*(871006,10)	(87029,10)	309	0	0	1	40	0	0	5
310003	2	4590 	3060 	13	17	9	3	45,70,45,45,45,45,60,45	0	0	0	0	(100114,10)*(100115,10)	(70049,10)	352	100145_1	0	1	40	0	0	5
310004	2	5238 	3492 	15	17	13	5	55,55,55,55,55,55,55,55	0	0	0	0	(100054,10)*(100114,10)*(100115,10)*(100055,10)	(70049,10)	352,309	0	0	1	40	0	0	5
310005	4	5805 	3870 	17	11	23	3	55,45,75,55,65,45,55,55	0	0	0	0	(871095,10)*(871096,10)*(871097,10)*(871098,10)	(70048,10)	325,317,351	200032_1,200032_2	0	1	40	0	0	5
310006	7	4563 	3042 	17	12	10	3	35,45,55,55,45,35,55,65	0	0	0	0	(140062,10)*(140063,10)	(70059,10)	352	100142_1	0	1	40	0	0	5
310007	7	6012 	4008 	22	18	13	3	55,55,65,65,35,65,45,75	0	0	0	0	(140059,10)*(140060,10)*(140061,10)	(70059,10)	311,315,351	100141_1,100141_2	0	1	40	0	0	5
310008	2	4563 	3042 	11	19	9	3	60,60,50,40,40,40,50,50	0	0	0	0	(140047,10)*(140045,10)	(87048,10)	352	100079_1	0	1	40	0	0	5
310009	2	5972 	3981 	18	18	17	4	65,75,50,55,55,45,50,50	0	0	0	0	(140041,10)*(140042,10)*(140043,10)	(70009,10)	351,335	100077_1	0	1	40	0	0	5
310010	2	4784 	3189 	19	15	7	3	55,60,55,45,35,55,45,55	0	0	0	0	(100049,10)*(100065,10)	(87047,10)	352	200015_1,200015_2	0	1	40	0	0	5
310011	2	4999 	3332 	16	16	11	3	46,56,36,66,36,36,76,66	0	0	0	0	(100049,10)*(100065,10)	(70034,10)	342	200015_1,200015_2	0	1	40	0	0	5
310012	2	5359 	3572 	17	19	11	3	46,56,36,66,36,36,76,66	0	0	0	0	(100049,10)*(100065,10)	(70034,10)	348	200015_1,200015_2	0	1	40	0	0	5
310013	2	6028 	4019 	27	17	9	3	57,77,57,67,47,57,57,47	0	0	0	0	(100070,10)*(100056,10)*(100180,10)	(70034,10)	353,333,351	200014_1,200014_2,200014_3	0	1	40	0	0	5
310014	4	6241 	4160 	15	30	10	3	66,66,66,76,66,46,46,46	0	0	0	0	(120080,10)*(120081,10)*(110015,10)*(100143,10)	(70033,10)	309,310,351	200013_1,200013_2,200013_3	0	1	40	0	0	5
310031	2	5353 	3569 	16	13	18	3	57,47,47,47,57,47,57,57	0	0	0	0	(120060,10)*(120061,10)	(70005,10)	320,344	100097_1	0	1	40	0	0	5
310032	2	6626 	4417 	19	17	21	3	78,68,58,58,78,58,78,78	0	0	0	0	(100124,10)*(100123,10)*(100125,10)	(70005,10)	320,351	100096_1,100096_2,100096_3	0	1	40	0	0	5
310033	2	5364 	3576 	18	13	16	3	50,60,60,50,50,40,50,60	0	0	0	0	(100047,10)*(100048,10)	(90030,10)	352	100070_1	0	1	40	0	0	5
310034	2	6615 	4410 	17	26	14	3	65,75,85,75,75,55,55,65	0	0	0	0	(871058,10)*(871059,10)*(871060,10)	(60022,10)	311,351	200015_1,200015_2	0	1	40	0	0	5
310015	2	4950 	3300 	12	19	12	3	35,73,63,53,35,53,35,53	0	0	0	0	(100162,10)*(100047,10)	(70066,10)	352	100111_1	0	1	40	0	0	5
310016	2	4950 	3300 	12	19	12	3	35,73,63,53,35,53,35,53	0	0	0	0	(100162,10)*(100047,10)	(70066,10)	352	100111_1	0	1	40	0	0	5
310017	2	4950 	3300 	13	15	15	3	50,50,50,50,50,50,50,50	0	0	0	0	(120034,10)*(100067,10)	(70066,10)	352	0	0	1	40	0	0	5
310018	4	5195 	3463 	18	15	12	3	53,53,53,53,53,53,53,53	0	0	0	0	(120078,10)*(140022,10)*(140023,10)	(70066,10)	353,401	0	0	1	40	0	0	5
310019	2	5200 	3467 	25	10	10	3	47,97,47,47,47,47,47,47	0	0	0	0	(110033,10)*(100065,10)*(870602,10)	(70067,10)	325,401	0	0	1	40	0	0	5
310020	4	5747 	3832 	40	5	5	3	54,54,54,84,54,54,54,54	0	0	0	0	(140126,10)	(70085,10)	353,309	0	0	1	40	0	0	5
310021	4	5753 	3835 	19	18	13	3	53,63,53,83,53,53,53,53	0	0	0	0	(140055,10)*(140056,10)	(70068,10)	352,401	100136_1	0	1	40	0	0	5
310022	2	5753 	3835 	10	30	10	3	53,93,53,53,53,53,53,53	0	0	0	0	(140127,10)*(100114,10)*(140043,10)	(70084,10)	310,313	0	0	1	40	0	0	5
310023	4	5742 	3828 	40	5	5	3	55,55,55,75,55,55,55,55	0	0	0	0	(140126,10)*(130016,10)*(100159,10)	(70085,10)	353,321	0	0	1	40	0	0	5
310024	3	5745 	3830 	12	12	26	3	52,52,97,52,52,52,52,52	0	0	0	0	(140130,10)*(100177,10)*(120031,10)	(70087,10)	328,303	0	0	1	40	0	0	5
310025	7	5745 	3830 	10	10	30	4	52,52,52,52,52,52,97,52	0	0	0	0	(140129,10)*(110026,10)*(871107,10)	(70086,10)	315,309	0	0	1	40	0	0	5
310026	7	5753 	3835 	5	5	40	3	58,58,58,58,58,58,58,58	0	0	0	0	(110001,10)*(110003,10)*(110002,10)	(60047,10)	352,401	0	0	1	40	0	0	5
310027	7	6088 	4058 	16	21	16	3	61,61,61,61,61,61,61,61	0	0	0	0	(120101,10)	(90021,10)	352,401	100113_1,100113_2	0	1	40	0	0	5
310028	2	6088 	4058 	21	16	16	3	61,61,61,61,61,61,61,61	0	0	0	0	(120100,10)	(90021,10)	352,401	100112_1,100112_2	0	1	40	0	0	5
310029	4	6637 	4424 	17	23	17	3	61,71,51,91,81,51,81,71	0	0	0	0	(120009,10)*(120010,10)	(90022,10)	330	100108_1,100108_2	0	1	40	0	0	5
310030	4	6631 	4421 	23	17	17	3	82,62,72,92,62,62,62,62	0	0	0	0	(130015,10)*(130016,10)	(90020,10)	350	100107_1	0	1	40	0	0	5
310035	2	5103 	3402 	20	13	12	3	45,75,45,45,45,45,45,45	0	0	0	0	(120062,10)*(120063,10)	(60042,10)	352	0	0	1	40	0	0	5
310036	2	5758 	3839 	20	20	10	3	52,52,52,52,52,52,102,52	0	0	0	0	(100047,10)*(100048,10)*(100180,10)	(70007,10)	315	0	0	1	40	0	0	5
310037	2	5758 	3839 	22	17	11	3	52,102,52,52,52,52,52,52	0	0	0	0	(120013,10)*(100062,10)	(70022,10)	333	0	0	1	40	0	0	5
310038	8	6208 	4139 	15	31	9	3	52,52,52,102,52,52,52,52	0	0	0	0	(120064,10)*(120065,10)	(70045,10)	302	0	0	1	40	0	0	5
310039	4	6465 	4310 	23	17	15	3	82,92,62,57,72,67,62,67	0	0	0	0	(871054,10)*(871055,10)*(871056,10)*(871057,10)	(70036,10)	302,351	200004_1,200004_2,200004_3	0	1	40	0	0	5
310040	4	6620 	4414 	21	23	13	3	64,64,54,94,74,74,74,54	0	0	0	0	(120013,10)*(120014,10)*(100031,10)	(70022,10)	345,331,351	100126_1,100126_2,100126_3	0	1	40	0	0	5
310041	4	6634 	4423 	20	21	16	3	69,69,69,69,69,64,64,84	0	0	0	0	(120015,10)*(120016,10)*(100032,10)	(70023,10)	346,338,351	100127_1	0	1	40	0	0	5
310042	4	6620 	4414 	15	22	20	4	54,54,74,84,74,64,74,74	0	0	0	0	(120017,10)*(120018,10)*(100153,10)	(70024,10)	328,351	100128_1,100128_2,100128_3	0	1	40	0	0	5
310043	4	6620 	4414 	16	23	18	3	44,64,94,84,64,74,64,64	0	0	0	0	(120019,10)*(120020,10)*(100164,10)	(70025,10)	304,351	100129_1,100129_2,100129_3	0	1	40	0	0	5
310044	0	5337 	3558 	17	17	13	3	50,52,58,76,66,36,36,36	0	0	0	0	(140096,10)*(140097,10)*(140098,10)*(140099,10)	(70045,10)	310	600063_1	0	1	40	0	0	5
310045	4	5445 	3630 	16	16	15	3	55,57,63,81,71,41,41,41	0	0	0	0	(140096,10)*(140097,10)*(140098,10)*(140099,10)	(70045,10)	310	600063_1	0	1	40	0	0	5
310046	0	5764 	3842 	30	10	7	3	71,71,71,71,71,71,71,71	0	0	0	0	(120068,10)*(120069,10)	(70045,10)	310	0	0	1	40	0	0	5
310047	0	5764 	3842 	32	10	5	3	71,71,71,71,71,71,71,71	0	0	0	0	(120070,10)*(120071,10)	(70045,10)	310	0	0	1	40	0	0	5
310048	0	5548 	3698 	15	19	13	3	61,61,61,61,61,61,61,61	0	0	0	0	(120068,10)*(120069,10)	(70045,10)	310	0	0	1	40	0	0	5
